"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"SHPG","Shire plc","193.95","17189997966","88631080","n/a","n/a","n/a","http://www.nasdaq.com/symbol/shpg",
"SCVL","Shoe Carnival, Inc.","26.64","501425965.44","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/scvl",
"SHBI","Shore Bancshares Inc","11.75","148787265.5","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/shbi",
"SHOR","ShoreTel, Inc.","8","541005792","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/shor",
"SFLY","Shutterfly, Inc.","44.63","1516478797.93","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sfly",
"SIFI","SI Financial Group, Inc.","13.17","160946355.6","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sifi",
"SIEB","Siebert Financial Corp.","1.38","30477473.88","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sieb",
"SIEN","Sientra, Inc.","9.01","163391817.97","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sien",
"BSRR","Sierra Bancorp","18.78","260756431.32","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bsrr",
"SWIR","Sierra Wireless, Inc.","14.42","462157928.54","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/swir",
"SIFY","Sify Technologies Limited","1.02","25599220.5","25097275","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sify",
"SIGM","Sigma Designs, Inc.","7.79","291786181.74","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sigm",
"SGMA","SigmaTron International, Inc.","5.44","22769734.72","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sgma",
"SGNL","Signal Genetics, Inc.","0.5","5395211","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sgnl",
"SBNY","Signature Bank","118.41","6356624396.52","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sbny",
"SBNYW","Signature Bank","85.67","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sbnyw",
"SLGN","Silgan Holdings Inc.","50.62","3061362798.94","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/slgn",
"SILC","Silicom Ltd","41.42","304294639.46","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/silc",
"SGI","Silicon Graphics International Corp","7.705","281374318.23","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sgi",
"SLAB","Silicon Laboratories, Inc.","58.75","2443826100","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/slab",
"SIMO","Silicon Motion Technology Corporation","51.79","1823494670.63","35209397","n/a","n/a","n/a","http://www.nasdaq.com/symbol/simo",
"SPIL","Siliconware Precision Industries Company, Ltd.","7.39","317383820.77","42947743","n/a","n/a","n/a","http://www.nasdaq.com/symbol/spil",
"SRAQ","Silver Run Acquisition Corporation","15.75","984375000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sraq",
"SRAQU","Silver Run Acquisition Corporation","17.73","1108125000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sraqu",
"SRAQW","Silver Run Acquisition Corporation","5.55","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sraqw",
"SSRI","Silver Standard Resources Inc.","12.06","1439179243.74","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ssri",
"SAMG","Silvercrest Asset Management Group Inc.","11.86","150608621.92","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/samg",
"SFNC","Simmons First National Corporation","49.9","1517789687.3","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sfnc",
"SLP","Simulations Plus, Inc.","8.82","150398322.48","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/slp",
"SINA","Sina Corporation","73.84","5157041053.84","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sina",
"SBGI","Sinclair Broadcast Group, Inc.","28.86","2725136062.74","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sbgi",
"SINO","Sino-Global Shipping America, Ltd.","1.3","10764695.5","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sino",
"SVA","Sinovac Biotech, Ltd.","5.9","335748709.9","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sva",
"SIRI","Sirius XM Holdings Inc.","4.17","20340798051.57","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/siri",
"SRVA","SIRVA, Inc.","n/a","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/srva",
"SITO","SITO Mobile, Ltd.","4.33","75244661.6","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sito",
"SKUL","Skullcandy, Inc.","6.34","182253849.76","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/skul",
"SKYS","Sky Solar Holdings, Ltd.","2.97","39450578.31","13283023","n/a","n/a","n/a","http://www.nasdaq.com/symbol/skys",
"SKLN","Skyline Medical Inc.","0.1655","13538711.4465","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/skln",
"MOBI","Sky-mobi Limited","2.03","26467913.43","13038381","n/a","n/a","n/a","http://www.nasdaq.com/symbol/mobi",
"SPU","SkyPeople Fruit Juice, Inc.","n/a","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/spu",
"SKYW","SkyWest, Inc.","26.415","1361466054.585","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/skyw",
"SWKS","Skyworks Solutions, Inc.","76.14","14275950008.4","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/swks",
"ISM","SLM Corporation","24.7515","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ism",
"JSM","SLM Corporation","23.1","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/jsm",
"OSM","SLM Corporation","24.9","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/osm",
"SLM","SLM Corporation","7.465","3195600709.815","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/slm",
"SLMAP","SLM Corporation","51","168300000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/slmap",
"SLMBP","SLM Corporation","49.45","197800000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/slmbp",
"SMBK","SmartFinancial, Inc.","16.295","95136483.575","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/smbk",
"SWHC","Smith & Wesson Holding Corporation","26.59","1494579095.85","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/swhc",
"SMSI","Smith Micro Software, Inc.","2.03","25017803.23","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/smsi",
"SMTX","SMTC Corporation","1.38","22784048.4","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/smtx",
"LNCE","Snyder&#39;s-Lance, Inc.","33.58","3226113878.4","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/lnce",
"SCKT","Socket Mobile, Inc.","2.72","15891496.64","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sckt",
"SODA","SodaStream International Ltd.","26.56","560525347.52","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/soda",
"SOHU","Sohu.com Inc.","44.25","1713434517","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sohu",
"SLRC","Solar Capital Ltd.","20.53","867362218.25","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/slrc",
"SUNS","Solar Senior Capital Ltd.","16.17","186493703.55","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/suns",
"SCTY","SolarCity Corporation","19.56","1961225219.28","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/scty",
"SEDG","SolarEdge Technologies, Inc.","17.24","705084916.28","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sedg",
"SONC","Sonic Corp.","26.17","1244239224.79","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sonc",
"SOFO","Sonic Foundry, Inc.","5.8101","25631598.9459","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sofo",
"SONS","Sonus Networks, Inc.","7.78","384271292.66","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sons",
"SPHS","Sophiris Bio, Inc.","3.1","70117151.6","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sphs",
"SORL","SORL Auto Parts, Inc.","3.8","73358699.8","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sorl",
"SRNE","Sorrento Therapeutics, Inc.","7.73","445019717.64","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/srne",
"SOHO","Sotherly Hotels Inc.","5.2788","78916217.6988","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/soho",
"SOHOB","Sotherly Hotels Inc.","26.25","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sohob",
"SOHOM","Sotherly Hotels LP","25.9","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sohom",
"SFBC","Sound Financial Bancorp, Inc.","24.48","60879287.52","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sfbc",
"SSB","South State Corporation","75","1815787200","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ssb",
"SFST","Southern First Bancshares, Inc.","27.55","175091600.6","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sfst",
"SMBC","Southern Missouri Bancorp, Inc.","24.98","185772912.68","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/smbc",
"SONA","Southern National Bancorp of Virginia, Inc.","13.03","159760087.29","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sona",
"SBSI","Southside Bancshares, Inc.","32.15","843978330.5","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sbsi",
"OKSB","Southwest Bancorp, Inc.","18.95","354162993","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/oksb",
"SP","SP Plus Corporation","25.51","570316508.86","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sp",
"SPAN","Span-America Medical Systems, Inc.","18.3903","50676770.4375","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/span",
"SBSA","Spanish Broadcasting System, Inc.","3.95","25704008.8","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sbsa",
"SGRP","SPAR Group, Inc.","1.01","20829043.15","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sgrp",
"SPKE","Spark Energy, Inc.","29.13","428732252.22","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/spke",
"ONCE","Spark Therapeutics, Inc.","60.16","1842168684.8","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/once",
"SPAR","Spartan Motors, Inc.","9.57","329505081.51","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/spar",
"SPTN","SpartanNash Company","n/a","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sptn",
"DWFI","SPDR Dorsey Wright Fixed Income Allocation ETF","25.73","20584000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/dwfi",
"SPPI","Spectrum Pharmaceuticals, Inc.","4.66","373809896.56","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sppi",
"ANY","Sphere 3D Corp.","0.49","25002250","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/any",
"SPEX","Spherix Incorporated","1.32","6363663.24","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/spex",
"SPI","SPI Energy Co., Ltd.","2.4","150710752.8","62796147","n/a","n/a","n/a","http://www.nasdaq.com/symbol/spi",
"SAVE","Spirit Airlines, Inc.","42.57","2980790521.83","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/save",
"SPLK","Splunk Inc.","58.67","7893659107.21","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/splk",
"SPOK","Spok Holdings, Inc.","17.82","366133676.04","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/spok",
"SPWH","Sportsman&#39;s Warehouse Holdings, Inc.","n/a","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/spwh",
"SBPH","Spring Bank Pharmaceuticals, Inc.","12","93092808","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sbph",
"FUND","Sprott Focus Trust, Inc.","6.88","165131166.24","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fund",
"SFM","Sprouts Farmers Market, Inc.","20.66","3066468929.28","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sfm",
"SPSC","SPS Commerce, Inc.","n/a","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/spsc",
"SSNC","SS&C Technologies Holdings, Inc.","32.15","6466580398.6","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ssnc",
"STAA","STAAR Surgical Company","9.42","380863891.62","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/staa",
"STAF","Staffing 360 Solutions, Inc.","1.33","9996672.35","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/staf",
"STMP","Stamps.com Inc.","94.51","1632025237.31","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/stmp",
"STLY","Stanley Furniture Company, Inc.","1.78","26223314.22","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/stly",
"SPLS","Staples, Inc.","8.55","5561120685.6","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/spls",
"SBLK","Star Bulk Carriers Corp.","4.53","199119135.27","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sblk",
"SBLKL","Star Bulk Carriers Corp.","21.1199","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sblkl",
"SBUX","Starbucks Corporation","54.14","79401724000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sbux",
"STRZA","Starz","31.17","3025840997.25","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/strza",
"STRZB","Starz","32.7191","3176220538.1175","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/strzb",
"STFC","State Auto Financial Corporation","23.74","989410104.54","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/stfc",
"STBZ","State Bank Financial Corporation.","22.84","842673600.44","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/stbz",
"SNC","State National Companies, Inc.","11.11","470357104.03","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/snc",
"STDY","SteadyMed Ltd.","3.5901","72303989.3226","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/stdy",
"GASS","StealthGas, Inc.","3.47","140596335.72","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gass",
"STLD","Steel Dynamics, Inc.","24.995","6092813718.495","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/stld",
"SMRT","Stein Mart, Inc.","6.3489","297776907.7614","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/smrt",
"STLRU","Stellar Acquisition III Inc.","9.97","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/stlru",
"SBOT","Stellar Biotechnologies, Inc.","2.4","24327019.2","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sbot",
"STEM","StemCells, Inc.","1.35","16209255.6","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/stem",
"STML","Stemline Therapeutics, Inc.","10.85","207434390.45","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/stml",
"SRCL","Stericycle, Inc.","80.14","6815262994.96","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/srcl",
"SRCLP","Stericycle, Inc.","65.93","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/srclp",
"STRL","Sterling Construction Company Inc","7.72","193022882.08","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/strl",
"SHOO","Steven Madden, Ltd.","34.53","2115623887.62","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/shoo",
"SSFN","Stewardship Financial Corp","7.885","48213502.725","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ssfn",
"SYBT","Stock Yards Bancorp, Inc.","32.935","741482353.045","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sybt",
"BANX","StoneCastle Financial Corp","18.67","121803304.04","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/banx",
"SGBK","Stonegate Bank","33.75","426873172.5","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sgbk",
"SSKN","Strata Skin Sciences, Inc.","0.53","5645986.12","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sskn",
"SSYS","Stratasys, Ltd.","24.09","1257931620","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ssys",
"STRT","Strattec Security Corporation","34.76","126405330.92","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/strt",
"STRS","Stratus Properties, Inc.","24.43","197690980.2","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/strs",
"STRA","Strayer Education, Inc.","46.61","517109564.51","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/stra",
"STRM","Streamline Health Solutions, Inc.","1.84","36163882.56","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/strm",
"SBBP","Strongbridge Biopharma plc","5.24","111116201.68","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sbbp",
"STB","Student Transportation Inc","6","551421090","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/stb",
"SCMP","Sucampo Pharmaceuticals, Inc.","12.31","564057223.98","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/scmp",
"SUMR","Summer Infant, Inc.","2.16","39846155.04","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sumr",
"SMMF","Summit Financial Group, Inc.","19.2","205292544","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/smmf",
"SSBI","Summit State Bank","13.58","64955448.6","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ssbi",
"SMMT","Summit Therapeutics plc","9.064","39071224.016","4310594","n/a","n/a","n/a","http://www.nasdaq.com/symbol/smmt",
"SNBC","Sun Bancorp, Inc.","22.97","433603128.04","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/snbc",
"SNHY","Sun Hydraulics Corporation","32.25","868237402.5","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/snhy",
"SNDE","Sundance Energy Australia Limited","13.3","156901602.9","11797113","n/a","n/a","n/a","http://www.nasdaq.com/symbol/snde",
"SEMI","SunEdison Semiconductor Limited","11.395","482798788.83","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/semi",
"SNSS","Sunesis Pharmaceuticals, Inc.","4.3461","63028850.2173","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/snss",
"STKL","SunOpta, Inc.","7.04","602760491.52","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/stkl",
"SPWR","SunPower Corporation","n/a","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/spwr",
"RUN","Sunrun Inc.","6.28","647296713","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/run",
"SBCP","Sunshine Bancorp, Inc.","14.6","76812790","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sbcp",
"SSH","Sunshine Heart Inc","0.56","11428529.84","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ssh",
"SUNW","Sunworks, Inc.","2.57","53594576.97","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sunw",
"SMCI","Super Micro Computer, Inc.","23.37","1137100745.73","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/smci",
"SPCB","SuperCom, Ltd.","3.46","53607907.9","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/spcb",
"SCON","Superconductor Technologies Inc.","2.67","8749104.06","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/scon",
"SGC","Superior Uniform Group, Inc.","19.7","283846859","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sgc",
"SUPN","Supernus Pharmaceuticals, Inc.","24.71","1223354441.96","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/supn",
"SPRT","support.com, Inc.","0.85","46992029","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sprt",
"SGRY","Surgery Partners, Inc.","20.21","980801344.37","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sgry",
"SCAI","Surgical Care Affiliates, Inc.","48.74","1959603105.16","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/scai",
"SRDX","Surmodics, Inc.","30.06","392154162.84","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/srdx",
"SBBX","Sussex Bancorp","16.4999","78230134.3751","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sbbx",
"SIVB","SVB Financial Group","110.57","5753792124.64","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sivb",
"SIVBO","SVB Financial Group","26","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sivbo",
"SYKE","Sykes Enterprises, Incorporated","28.13","1210794948.55","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/syke",
"SYMC","Symantec Corporation","25.1","15451273910.2","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/symc",
"SYNC","Synacor, Inc.","2.92","88449755.04","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sync",
"SYNL","Synalloy Corporation","9.435","81691636.035","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/synl",
"SYNA","Synaptics Incorporated","58.57","2038907505.05","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/syna",
"SNCR","Synchronoss Technologies, Inc.","41.16","1857764379.24","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sncr",
"SNDX","Syndax Pharmaceuticals, Inc.","15.16","269577394","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sndx",
"SGYP","Synergy Pharmaceuticals, Inc.","5.5","986958340.5","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sgyp",
"SGYPU","Synergy Pharmaceuticals, Inc.","12","21818184","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sgypu",
"SGYPW","Synergy Pharmaceuticals, Inc.","0.75","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sgypw",
"ELOS","Syneron Medical Ltd.","7.14","251860479.78","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/elos",
"SNPS","Synopsys, Inc.","59.37","8984989068.12","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/snps",
"SYNT","Syntel, Inc.","41.91","3520575830.31","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/synt",
"SYMX","Synthesis Energy Systems, Inc.","1.2148","105643754.2236","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/symx",
"SYUT","Synutra International, Inc.","4.22","239234699.14","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/syut",
"SYPR","Sypris Solutions, Inc.","1.07","22798537.08","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sypr",
"SYRS","Syros Pharmaceuticals, Inc.","13.92","325371244.32","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/syrs",
"SYRX","Sysorex Global","0.358","9663506.53","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/syrx",
"TROW","T. Rowe Price Group, Inc.","66.5","16528717775.5","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/trow",
"TTOO","T2 Biosystems, Inc.","7.2","175426149.6","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ttoo",
"TRHC","Tabula Rasa HealthCare, Inc.","14.5","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/trhc",
"TCMD","Tactile Systems Technology, Inc.","18.69","313485108.51","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tcmd",
"TAIT","Taitron Components Incorporated","1.15","6360474.05","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tait",
"TTWO","Take-Two Interactive Software, Inc.","45.06","3875849958.72","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ttwo",
"TLND","Talend S.A.","26.17","137392500","5250000","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tlnd",
"TNDM","Tandem Diabetes Care, Inc.","7.66","234501907.16","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tndm",
"TLF","Tandy Leather Factory, Inc.","7.7","71352019.2","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tlf",
"TNGO","Tangoe, Inc.","8.23","324515648.6","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tngo",
"TANH","Tantech Holdings Ltd.","2.02","43632000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tanh",
"TEDU","Tarena International, Inc.","14.47","421838396.93","29152619","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tedu",
"TASR","TASER International, Inc.","28.605","1492991777.925","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tasr",
"TATT","TAT Technologies Ltd.","7.76","68352749.44","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tatt",
"TAYD","Taylor Devices, Inc.","19.74","67571974.26","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tayd",
"TCPC","TCP Capital Corp.","16.39","831055753.11","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tcpc",
"AMTD","TD Ameritrade Holding Corporation","35.24","18548781422.64","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/amtd",
"TEAR","TearLab Corporation","0.645","34324442.55","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tear",
"TECD","Tech Data Corporation","84.71","2982969045.45","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tecd",
"TCCO","Technical Communications Corporation","2.64","4857275.28","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tcco",
"TTGT","TechTarget, Inc.","8.05","219118915.05","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ttgt",
"TGLS","Tecnoglass Inc.","12.04","336109494.84","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tgls",
"TGEN","Tecogen Inc.","4.16","82520168.64","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tgen",
"TNAV","Telenav, Inc.","5.72","244287998.24","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tnav",
"TTEC","TeleTech Holdings, Inc.","28.97","1368637039.41","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ttec",
"TLGT","Teligent, Inc.","7.59","402991862.13","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tlgt",
"TENX","Tenax Therapeutics, Inc.","2.315","65097445.805","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tenx",
"GLBL","TerraForm Global, Inc.","4.1","730018960.5","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/glbl",
"TERP","TerraForm Power, Inc.","13.9099","1952912069.4324","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/terp",
"TRTL","Terrapin 3 Acquisition Corporation","9.9332","151549461.6184","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/trtl",
"TRTLU","Terrapin 3 Acquisition Corporation","10.06","186110000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/trtlu",
